Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
58716784,09/04/2023 06:04:39 PM,09/04/2023 06:32:13 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1165 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,WEST  167 STREET,ANDERSON AVENUE,WEST  167 STREET,ANDERSON AVENUE,ADDRESS,BRONX,SHAKESPEARE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 06:32:18 PM,04 BRONX,2025100087,BRONX,1005415,243807,MOBILE,Unspecified,BRONX,,,,,,,,40.835843859085045,-73.92351358127978,"(40.835843859085045, -73.92351358127978)",10930,50,5,42,27,27
58715009,09/04/2023 08:37:23 PM,09/05/2023 05:04:55 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11417,89-31 DESARC ROAD,DESARC ROAD,133 AVENUE,SITKA STREET,133 AVENUE,SITKA STREET,ADDRESS,OZONE PARK,DESARC ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/05/2023 05:04:59 AM,10 QUEENS,4113700028,QUEENS,1026660,185020,PHONE,Unspecified,QUEENS,,,,,,,,40.67441232633911,-73.84710897340265,"(40.67441232633911, -73.84710897340265)",24013,62,3,41,64,64
58717074,09/04/2023 04:26:52 PM,01/19/2024 07:25:34 AM,EDC,Economic Development Corporation,Noise - Helicopter,NYPD,Above Address,11216,NEW YORK AVENUE,NEW YORK AVENUE,NEW YORK AVENUE,STERLING PLACE,NEW YORK AVENUE,STERLING PLACE,INTERSECTION,,,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",01/19/2024 07:25:42 AM,08 BROOKLYN,,BROOKLYN,998819,184247,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67238021366044,-73.94747935625054,"(40.67238021366044, -73.94747935625054)",17615,16,2,49,49,49
58712029,09/04/2023 09:01:22 PM,09/05/2023 06:25:20 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,72-33 CALDWELL AVENUE,CALDWELL AVENUE,72 STREET,74 STREET,72 STREET,74 STREET,ADDRESS,MASPETH,CALDWELL AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/05/2023 06:25:25 AM,05 QUEENS,4028200207,QUEENS,1015114,203359,MOBILE,Unspecified,QUEENS,,,,,,,,40.72479634007522,-73.88864901927624,"(40.72479634007522, -73.88864901927624)",14788,54,3,34,62,62
58718510,09/05/2023 06:02:25 PM,09/08/2023 12:11:46 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11211,DIVISION AVENUE,DIVISION AVENUE,DIVISION AVENUE,DRIGGS AVENUE,DIVISION AVENUE,DRIGGS AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/08/2023 12:11:54 PM,01 BROOKLYN,,BROOKLYN,994579,197107,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7076839118359,-73.96274466211541,"(40.7076839118359, -73.96274466211541)",17613,36,2,38,56,56
58718703,09/05/2023 11:41:00 PM,09/07/2023 02:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11231,176 WEST    9 STREET,WEST    9 STREET,COURT ST,9 ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/07/2023 02:15:00 AM,06 BROOKLYN,3004787505,BROOKLYN,984527,185230,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67509031142204,-73.99900138591383,"(40.67509031142204, -73.99900138591383)",13514,14,2,27,48,48
58714616,09/04/2023 03:03:39 AM,09/04/2023 03:50:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,369 MONTAUK AVENUE,MONTAUK AVENUE,BLAKE AVENUE,NEW LOTS AVENUE,BLAKE AVENUE,NEW LOTS AVENUE,ADDRESS,BROOKLYN,MONTAUK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 03:50:21 AM,05 BROOKLYN,3040720004,BROOKLYN,1018440,183182,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.669402996436844,-73.8767519293701,"(40.669402996436844, -73.8767519293701)",17215,45,2,25,47,47
58713498,09/04/2023 11:24:36 AM,09/04/2023 11:24:36 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,11235,2750 HOMECREST AVENUE,HOMECREST AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,09/04/2023 12:00:00 AM,15 BROOKLYN,3087640010,BROOKLYN,996391,152155,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.58429811390181,-73.95628992267918,"(40.58429811390181, -73.95628992267918)",13826,32,2,15,36,36
58719329,09/05/2023 11:02:18 AM,09/07/2023 08:12:47 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11691,44-19 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,,,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,09/07/2023 12:00:00 AM,14 QUEENS,4158537501,QUEENS,1046538,155640,PHONE,Unspecified,QUEENS,,,,,,,,40.59365318642437,-73.77571883759819,"(40.59365318642437, -73.77571883759819)",20529,51,3,47,59,59
58718865,09/05/2023 06:32:16 PM,09/05/2023 06:33:46 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11365,193 STREET,193 STREET,193 STREET,PECK AVENUE,193 STREET,PECK AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/05/2023 06:33:49 PM,11 QUEENS,,QUEENS,1044206,210041,PHONE,Unspecified,QUEENS,,,,,,,,40.7429873886262,-73.78363182859438,"(40.7429873886262, -73.78363182859438)",14507,26,3,3,69,69
58714527,09/04/2023 12:03:55 PM,09/04/2023 12:44:01 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11692,190 BEACH   69 STREET,BEACH   69 STREET,NAUTICAL WAY,ROCKAWAY BEACH BOULEVARD,NAUTICAL WAY,ROCKAWAY BEACH BOULEVARD,ADDRESS,ARVERNE,BEACH   69 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/04/2023 12:44:07 PM,14 QUEENS,4159390103,QUEENS,1040410,154157,ONLINE,Unspecified,QUEENS,,,,,,,,40.58962360673008,-73.7977962455396,"(40.58962360673008, -73.7977962455396)",20530,51,3,47,58,58
58718421,09/05/2023 08:35:57 AM,09/05/2023 09:15:25 AM,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11238,969 DEAN STREET,DEAN STREET,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,DEAN STREET,,Closed,,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,09/05/2023 09:15:32 AM,08 BROOKLYN,3011340081,BROOKLYN,995924,186327,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67809363547103,-73.95791210725199,"(40.67809363547103, -73.95791210725199)",13829,16,2,48,49,49
58712786,09/04/2023 10:27:07 PM,09/04/2023 10:57:54 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,611 EAST   13 STREET,EAST   13 STREET,AVENUE B,DEAD END,AVENUE B,DEAD END,ADDRESS,NEW YORK,EAST   13 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 10:57:57 PM,03 MANHATTAN,1003960010,MANHATTAN,990316,204718,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72857822744885,-73.97811388000368,"(40.72857822744885, -73.97811388000368)",11729,70,4,50,5,5
58714886,09/04/2023 01:20:42 PM,09/06/2023 08:04:56 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11213,1159 EASTERN PARKWAY,EASTERN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,09/06/2023 12:00:00 AM,08 BROOKLYN,3013910061,BROOKLYN,1003696,182924,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66873950637086,-73.92990179568451,"(40.66873950637086, -73.92990179568451)",17615,16,2,17,49,49
58715756,09/04/2023 09:47:16 PM,09/04/2023 10:16:10 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,1273 UNION AVENUE,UNION AVENUE,EAST  169 STREET,RITTER PLACE,EAST  169 STREET,RITTER PLACE,ADDRESS,BRONX,UNION AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 10:16:13 PM,03 BRONX,2029610050,BRONX,1012298,241887,MOBILE,Unspecified,BRONX,,,,,,,,40.83055483767252,-73.89864773227916,"(40.83055483767252, -73.89864773227916)",10937,34,5,43,25,25
58720073,09/05/2023 10:44:28 AM,09/14/2023 09:00:34 AM,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Street,11223,AVENUE W,AVENUE W,AVENUE W,STRYKER STREET,AVENUE W,STRYKER STREET,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/12/2023 05:52:03 AM,15 BROOKLYN,,BROOKLYN,991839,155119,PHONE,Unspecified,BROOKLYN,,,,,,,,40.592438767809284,-73.97267472137683,"(40.592438767809284, -73.97267472137683)",18183,32,2,45,36,36
58717092,09/04/2023 11:11:45 PM,09/05/2023 02:37:01 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1030 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,ADDRESS,BRONX,BOYNTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/05/2023 02:37:06 AM,09 BRONX,2037150017,BRONX,1018187,239879,ONLINE,Unspecified,BRONX,,,,,,,,40.8250227912721,-73.87737784124917,"(40.8250227912721, -73.87737784124917)",11610,58,5,31,26,26
58716741,09/04/2023 02:36:12 AM,09/04/2023 02:38:34 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11203,3311 CHURCH AVENUE,CHURCH AVENUE,NEW YORK AVENUE,EAST   34 STREET,NEW YORK AVENUE,EAST   34 STREET,ADDRESS,BROOKLYN,CHURCH AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 02:38:42 AM,17 BROOKLYN,3048700037,BROOKLYN,999106,176447,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.650970462968644,-73.94646191905184,"(40.650970462968644, -73.94646191905184)",16866,61,2,11,40,40
63765544,01/14/2025 08:32:00 AM,01/14/2025 08:32:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11239,,,,,PENNSYLVANIA AVENUE,VANDALIA AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,01/14/2025 08:32:00 AM,05 BROOKLYN,,BROOKLYN,1016219,176391,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65077151218486,-73.88479037474043,"(40.65077151218486, -73.88479037474043)",13830,45,2,25,47,47
58715351,09/04/2023 09:38:15 AM,09/04/2023 10:22:28 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,2575 SEDGWICK AVENUE,SEDGWICK AVENUE,BAILEY AVENUE,WEST KINGSBRIDGE ROAD,BAILEY AVENUE,WEST KINGSBRIDGE ROAD,ADDRESS,BRONX,SEDGWICK AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/04/2023 10:22:31 AM,07 BRONX,2032370133,BRONX,1010004,255572,MOBILE,Unspecified,BRONX,,,,,,,,40.86812308318488,-73.90688459550866,"(40.86812308318488, -73.90688459550866)",11606,24,5,29,34,34
58720761,09/05/2023 04:22:30 PM,09/10/2023 05:58:46 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11373,86-15 DONGAN AVENUE,DONGAN AVENUE,,,,,ADDRESS,ELMHURST,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/10/2023 12:00:00 AM,04 QUEENS,4015800041,QUEENS,1017905,209216,PHONE,Unspecified,QUEENS,,,,,,,,40.74086217239211,-73.87855037921211,"(40.74086217239211, -73.87855037921211)",14784,66,3,5,68,68
58717684,09/06/2023 12:00:35 AM,09/06/2023 12:20:20 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11692,57-15 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH   56 PLACE,BEACH   59 STREET,BEACH   56 PLACE,BEACH   59 STREET,ADDRESS,ARVERNE,SHORE FRONT PARKWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/06/2023 12:20:24 AM,14 QUEENS,4159260001,QUEENS,1043179,155065,ONLINE,Unspecified,QUEENS,,,,,,,,40.59209790098616,-73.78781859628411,"(40.59209790098616, -73.78781859628411)",20530,51,3,47,59,59
58717940,09/05/2023 09:51:34 AM,09/13/2023 08:11:56 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11692,433 BEACH   66 STREET,BEACH   66 STREET,,,,,ADDRESS,ARVERNE,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/13/2023 12:00:00 AM,14 QUEENS,4160400054,QUEENS,1041116,155643,PHONE,Unspecified,QUEENS,,,,,,,,40.59369786650627,-73.79524179946928,"(40.59369786650627, -73.79524179946928)",20530,51,3,47,58,58
58714572,09/04/2023 05:06:08 AM,09/04/2023 05:21:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,780 GATES AVENUE,GATES AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,GATES AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/04/2023 05:21:25 AM,03 BROOKLYN,3016360001,BROOKLYN,1002835,190027,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68823747752353,-73.93298590645563,"(40.68823747752353, -73.93298590645563)",18181,69,2,49,52,52
58715154,09/04/2023 01:16:59 PM,09/15/2023 10:17:47 PM,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11211,374 METROPOLITAN AVENUE,METROPOLITAN AVENUE,HAVEMEYER STREET,HAVEMEYER STREET,HAVEMEYER STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,METROPOLITAN AVENUE,,Closed,,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,09/15/2023 10:17:51 PM,01 BROOKLYN,3023690012,BROOKLYN,996554,199436,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71407393680975,-73.95561684300566,"(40.71407393680975, -73.95561684300566)",17613,36,2,30,56,56
58711526,09/04/2023 07:40:58 AM,09/04/2023 09:27:44 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10304,9 TAXTER PLACE,TAXTER PLACE,JACKSON STREET,ST PAULS AVENUE,JACKSON STREET,ST PAULS AVENUE,ADDRESS,STATEN ISLAND,TAXTER PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,09/04/2023 09:27:50 AM,01 STATEN ISLAND,5005160080,STATEN ISLAND,962145,169119,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63084155428259,-74.07963801972011,"(40.63084155428259, -74.07963801972011)",10691,4,1,13,74,74
58718320,09/05/2023 02:49:26 PM,09/15/2023 12:56:33 PM,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10463,3151 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,SHRADY PLACE,FORT INDEPENDENCE STREET,SHRADY PLACE,FORT INDEPENDENCE STREET,ADDRESS,BRONX,KINGSBRIDGE TERRACE,,Closed,,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",09/15/2023 12:56:38 PM,08 BRONX,2032570056,BRONX,1012157,259285,ONLINE,Unspecified,BRONX,,,,,,,,40.8783075767042,-73.89908481305466,"(40.8783075767042, -73.89908481305466)",11272,48,5,29,33,33
58718886,09/05/2023 04:48:08 PM,09/05/2023 05:54:44 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11217,396 STATE STREET,STATE STREET,BOND STREET,NEVINS STREET,BOND STREET,NEVINS STREET,ADDRESS,BROOKLYN,STATE STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/05/2023 05:54:48 PM,02 BROOKLYN,3001780012,BROOKLYN,988708,189705,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68737205127016,-73.98392548161516,"(40.68737205127016, -73.98392548161516)",17619,68,2,38,54,54
58711888,09/04/2023 11:00:49 AM,09/15/2023 02:03:48 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11233,2164A FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/15/2023 12:00:00 AM,16 BROOKLYN,3015520014,BROOKLYN,1009173,186389,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6782364238724,-73.91014571351215,"(40.6782364238724, -73.91014571351215)",13516,55,2,37,46,46
58720315,09/05/2023 11:44:02 AM,09/22/2023 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,11238,860 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,09/22/2023 12:00:00 AM,08 BROOKLYN,3011300027,BROOKLYN,993696,187234,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6805858026436,-73.96594337100476,"(40.6805858026436, -73.96594337100476)",13829,16,2,48,49,49
58714733,09/04/2023 11:10:04 AM,09/04/2023 11:29:33 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11203,4324 CHURCH AVENUE,CHURCH AVENUE,EAST   43 STREET,TROY AVENUE,EAST   43 STREET,TROY AVENUE,ADDRESS,BROOKLYN,CHURCH AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 11:29:38 AM,17 BROOKLYN,3048970013,BROOKLYN,1001778,176615,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65142670074064,-73.93683212688069,"(40.65142670074064, -73.93683212688069)",16866,61,2,26,40,40
